dateRep;day;month;year;cases;countriesAndTerritories;;;;;;
2020-02-15;15;2;2020;0;United_Arab_Emirates;;;;;;
2020-02-14;14;2;2020;0;United_Arab_Emirates;;;;;;
2020-02-13;13;2;2020;0;United_Arab_Emirates;;;;;;
2020-02-12;12;2;2020;0;United_Arab_Emirates;;;;;;
2020-02-11;11;2;2020;1;United_Arab_Emirates;;;;;;
2020-02-10;10;2;2020;0;United_Arab_Emirates;;;;;;
2020-02-09;9;2;2020;0;United_Arab_Emirates;;;;;;
2020-02-08;8;2;2020;2;United_Arab_Emirates;;;;;;
2020-02-07;7;2;2020;0;United_Arab_Emirates;;;;;;
2020-02-06;6;2;2020;0;United_Arab_Emirates;;;;;;
2020-02-05;5;2;2020;0;United_Arab_Emirates;;;;;;
2020-02-04;4;2;2020;0;United_Arab_Emirates;;;;;;
2020-02-03;3;2;2020;0;United_Arab_Emirates;;;;;;
2020-02-02;2;2;2020;1;United_Arab_Emirates;;;;;;
2020-02-01;1;2;2020;0;United_Arab_Emirates;;;;;;
2020-01-31;31;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-30;30;1;2020;3;United_Arab_Emirates;;;;;;
2020-01-29;29;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-28;28;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-27;27;1;2020;1;United_Arab_Emirates;;;;;;
2020-01-26;26;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-25;25;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-24;24;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-23;23;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-22;22;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-21;21;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-20;20;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-19;19;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-18;18;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-17;17;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-16;16;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-15;15;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-14;14;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-13;13;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-12;12;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-11;11;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-10;10;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-09;9;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-08;8;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-07;7;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-06;6;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-05;5;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-04;4;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-03;3;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-02;2;1;2020;0;United_Arab_Emirates;;;;;;
2020-01-01;1;1;2020;0;United_Arab_Emirates;;;;;;
2019-12-31;31;12;2019;0;United_Arab_Emirates;;;;;;
2020-12-14;14;12;2020;18447;United_Kingdom;;;;;;
2020-12-13;13;12;2020;21501;United_Kingdom;;;;;;
2020-12-12;12;12;2020;21672;United_Kingdom;;;;;;
2020-12-11;11;12;2020;20964;United_Kingdom;;;;;;
2020-12-10;10;12;2020;16578;United_Kingdom;;;;;;
2020-12-09;9;12;2020;12281;United_Kingdom;;;;;;
2020-12-08;8;12;2020;14718;United_Kingdom;;;;;;
2020-12-07;7;12;2020;17271;United_Kingdom;;;;;;
2020-12-06;6;12;2020;15539;United_Kingdom;;;;;;
2020-12-05;5;12;2020;16298;United_Kingdom;;;;;;
2020-12-04;4;12;2020;14878;United_Kingdom;;;;;;
2020-12-03;3;12;2020;16170;United_Kingdom;;;;;;
2020-12-02;2;12;2020;13429;United_Kingdom;;;;;;
2020-12-01;1;12;2020;12330;United_Kingdom;;;;;;
2020-11-30;30;11;2020;12155;United_Kingdom;;;;;;
2020-11-29;29;11;2020;15871;United_Kingdom;;;;;;
2020-11-28;28;11;2020;14739;United_Kingdom;;;;;;
2020-11-27;27;11;2020;17555;United_Kingdom;;;;;;
2020-11-26;26;11;2020;18213;United_Kingdom;;;;;;
2020-11-25;25;11;2020;11299;United_Kingdom;;;;;;
2020-11-24;24;11;2020;15450;United_Kingdom;;;;;;
2020-11-23;23;11;2020;18662;United_Kingdom;;;;;;
2020-11-22;22;11;2020;19875;United_Kingdom;;;;;;
2020-11-21;21;11;2020;20252;United_Kingdom;;;;;;
2020-11-20;20;11;2020;22915;United_Kingdom;;;;;;
2020-11-19;19;11;2020;19609;United_Kingdom;;;;;;
2020-11-18;18;11;2020;20051;United_Kingdom;;;;;;
2020-11-17;17;11;2020;21363;United_Kingdom;;;;;;
2020-11-16;16;11;2020;24962;United_Kingdom;;;;;;
2020-11-15;15;11;2020;26860;United_Kingdom;;;;;;
2020-11-14;14;11;2020;27301;United_Kingdom;;;;;;
2020-11-13;13;11;2020;33470;United_Kingdom;;;;;;
2020-11-12;12;11;2020;22950;United_Kingdom;;;;;;
2020-11-11;11;11;2020;20412;United_Kingdom;;;;;;
2020-11-10;10;11;2020;21350;United_Kingdom;;;;;;
2020-11-09;9;11;2020;20572;United_Kingdom;;;;;;
2020-11-08;8;11;2020;24957;United_Kingdom;;;;;;
2020-11-07;7;11;2020;23287;United_Kingdom;;;;;;
2020-11-06;6;11;2020;24138;United_Kingdom;;;;;;
2020-11-05;5;11;2020;25177;United_Kingdom;;;;;;
2020-11-04;4;11;2020;20018;United_Kingdom;;;;;;
2020-11-03;3;11;2020;18950;United_Kingdom;;;;;;
2020-11-02;2;11;2020;23254;United_Kingdom;;;;;;
2020-11-01;1;11;2020;21915;United_Kingdom;;;;;;
2020-10-31;31;10;2020;24405;United_Kingdom;;;;;;
2020-10-30;30;10;2020;23065;United_Kingdom;;;;;;
2020-10-29;29;10;2020;24700;United_Kingdom;;;;;;
2020-10-28;28;10;2020;22885;United_Kingdom;;;;;;
2020-10-27;27;10;2020;20890;United_Kingdom;;;;;;
2020-10-26;26;10;2020;19790;United_Kingdom;;;;;;
2020-10-25;25;10;2020;23012;United_Kingdom;;;;;;
2020-10-24;24;10;2020;20531;United_Kingdom;;;;;;
2020-10-23;23;10;2020;21238;United_Kingdom;;;;;;
2020-10-22;22;10;2020;26687;United_Kingdom;;;;;;
2020-10-21;21;10;2020;21330;United_Kingdom;;;;;;
2020-10-20;20;10;2020;18803;United_Kingdom;;;;;;
2020-10-19;19;10;2020;16981;United_Kingdom;;;;;;
2020-10-18;18;10;2020;16171;United_Kingdom;;;;;;
2020-10-17;17;10;2020;15635;United_Kingdom;;;;;;
2020-10-16;16;10;2020;18978;United_Kingdom;;;;;;
2020-10-15;15;10;2020;19724;United_Kingdom;;;;;;
2020-10-14;14;10;2020;17232;United_Kingdom;;;;;;
2020-10-13;13;10;2020;13972;United_Kingdom;;;;;;
2020-10-12;12;10;2020;12872;United_Kingdom;;;;;;
2020-10-11;11;10;2020;15165;United_Kingdom;;;;;;
2020-10-10;10;10;2020;13864;United_Kingdom;;;;;;
2020-10-09;9;10;2020;17540;United_Kingdom;;;;;;
2020-10-08;8;10;2020;14162;United_Kingdom;;;;;;
2020-10-07;7;10;2020;14542;United_Kingdom;;;;;;
2020-10-06;6;10;2020;12593;United_Kingdom;;;;;;
2020-10-05;5;10;2020;22961;United_Kingdom;;;;;;
2020-10-04;4;10;2020;12871;United_Kingdom;;;;;;
2020-10-03;3;10;2020;6968;United_Kingdom;;;;;;
2020-10-02;2;10;2020;6914;United_Kingdom;;;;;;
2020-10-01;1;10;2020;7108;United_Kingdom;;;;;;
2020-09-30;30;9;2020;7143;United_Kingdom;;;;;;
2020-09-29;29;9;2020;4044;United_Kingdom;;;;;;
2020-09-28;28;9;2020;5692;United_Kingdom;;;;;;
2020-09-27;27;9;2020;6041;United_Kingdom;;;;;;
2020-09-26;26;9;2020;6873;United_Kingdom;;;;;;
2020-09-25;25;9;2020;6634;United_Kingdom;;;;;;
2020-09-24;24;9;2020;6178;United_Kingdom;;;;;;
2020-09-23;23;9;2020;4926;United_Kingdom;;;;;;
2020-09-22;22;9;2020;4368;United_Kingdom;;;;;;
2020-09-21;21;9;2020;3899;United_Kingdom;;;;;;
2020-09-20;20;9;2020;4422;United_Kingdom;;;;;;
2020-09-19;19;9;2020;4322;United_Kingdom;;;;;;
2020-09-18;18;9;2020;3395;United_Kingdom;;;;;;
2020-09-17;17;9;2020;3991;United_Kingdom;;;;;;
2020-09-16;16;9;2020;3103;United_Kingdom;;;;;;
2020-09-15;15;9;2020;2621;United_Kingdom;;;;;;
2020-09-14;14;9;2020;3330;United_Kingdom;;;;;;
2020-09-13;13;9;2020;3497;United_Kingdom;;;;;;
2020-09-12;12;9;2020;3539;United_Kingdom;;;;;;
2020-09-11;11;9;2020;2919;United_Kingdom;;;;;;
2020-09-10;10;9;2020;2659;United_Kingdom;;;;;;
2020-09-09;9;9;2020;2460;United_Kingdom;;;;;;
2020-09-08;8;9;2020;2948;United_Kingdom;;;;;;
2020-09-07;7;9;2020;2988;United_Kingdom;;;;;;
2020-09-06;6;9;2020;1813;United_Kingdom;;;;;;
2020-09-05;5;9;2020;1940;United_Kingdom;;;;;;
2020-09-04;4;9;2020;1735;United_Kingdom;;;;;;
2020-09-03;3;9;2020;1508;United_Kingdom;;;;;;
2020-09-02;2;9;2020;1295;United_Kingdom;;;;;;
2020-09-01;1;9;2020;1406;United_Kingdom;;;;;;
2020-08-31;31;8;2020;1715;United_Kingdom;;;;;;
2020-08-30;30;8;2020;1108;United_Kingdom;;;;;;
2020-08-29;29;8;2020;1276;United_Kingdom;;;;;;
2020-08-28;28;8;2020;1522;United_Kingdom;;;;;;
2020-08-27;27;8;2020;1048;United_Kingdom;;;;;;
2020-08-26;26;8;2020;1184;United_Kingdom;;;;;;
2020-08-25;25;8;2020;972;United_Kingdom;;;;;;
2020-08-24;24;8;2020;1041;United_Kingdom;;;;;;
2020-08-23;23;8;2020;1288;United_Kingdom;;;;;;
2020-08-22;22;8;2020;1033;United_Kingdom;;;;;;
2020-08-21;21;8;2020;1182;United_Kingdom;;;;;;
2020-08-20;20;8;2020;812;United_Kingdom;;;;;;
2020-08-19;19;8;2020;1089;United_Kingdom;;;;;;
2020-08-18;18;8;2020;713;United_Kingdom;;;;;;
2020-08-17;17;8;2020;1040;United_Kingdom;;;;;;
2020-08-16;16;8;2020;1077;United_Kingdom;;;;;;
2020-08-15;15;8;2020;1440;United_Kingdom;;;;;;
2020-08-14;14;8;2020;1129;United_Kingdom;;;;;;
2020-08-13;13;8;2020;1009;United_Kingdom;;;;;;
2020-08-12;12;8;2020;1148;United_Kingdom;;;;;;
2020-08-11;11;8;2020;816;United_Kingdom;;;;;;
2020-08-10;10;8;2020;1062;United_Kingdom;;;;;;
2020-08-09;9;8;2020;758;United_Kingdom;;;;;;
2020-08-08;8;8;2020;871;United_Kingdom;;;;;;
2020-08-07;7;8;2020;950;United_Kingdom;;;;;;
2020-08-06;6;8;2020;891;United_Kingdom;;;;;;
2020-08-05;5;8;2020;670;United_Kingdom;;;;;;
2020-08-04;4;8;2020;928;United_Kingdom;;;;;;
2020-08-03;3;8;2020;743;United_Kingdom;;;;;;
2020-08-02;2;8;2020;771;United_Kingdom;;;;;;
2020-08-01;1;8;2020;880;United_Kingdom;;;;;;
2020-07-31;31;7;2020;846;United_Kingdom;;;;;;
2020-07-30;30;7;2020;763;United_Kingdom;;;;;;
2020-07-29;29;7;2020;70;United_Kingdom;;;;;;
2020-07-28;28;7;2020;371;United_Kingdom;;;;;;
2020-07-27;27;7;2020;421;United_Kingdom;;;;;;
2020-07-26;26;7;2020;667;United_Kingdom;;;;;;
2020-07-25;25;7;2020;731;United_Kingdom;;;;;;
2020-07-24;24;7;2020;773;United_Kingdom;;;;;;
2020-07-23;23;7;2020;751;United_Kingdom;;;;;;
2020-07-22;22;7;2020;793;United_Kingdom;;;;;;
2020-07-21;21;7;2020;413;United_Kingdom;;;;;;
2020-07-20;20;7;2020;493;United_Kingdom;;;;;;
2020-07-19;19;7;2020;569;United_Kingdom;;;;;;
2020-07-18;18;7;2020;704;United_Kingdom;;;;;;
2020-07-17;17;7;2020;772;United_Kingdom;;;;;;
2020-07-16;16;7;2020;685;United_Kingdom;;;;;;
2020-07-15;15;7;2020;726;United_Kingdom;;;;;;
2020-07-14;14;7;2020;361;United_Kingdom;;;;;;
2020-07-13;13;7;2020;442;United_Kingdom;;;;;;
2020-07-12;12;7;2020;565;United_Kingdom;;;;;;
2020-07-11;11;7;2020;715;United_Kingdom;;;;;;
2020-07-10;10;7;2020;693;United_Kingdom;;;;;;
2020-07-09;9;7;2020;597;United_Kingdom;;;;;;
2020-07-08;8;7;2020;704;United_Kingdom;;;;;;
2020-07-07;7;7;2020;555;United_Kingdom;;;;;;
2020-07-06;6;7;2020;401;United_Kingdom;;;;;;
2020-07-05;5;7;2020;579;United_Kingdom;;;;;;
2020-07-04;4;7;2020;602;United_Kingdom;;;;;;
2020-07-03;3;7;2020;651;United_Kingdom;;;;;;
2020-07-02;2;7;2020;617;United_Kingdom;;;;;;
2020-07-01;1;7;2020;730;United_Kingdom;;;;;;
2020-06-30;30;6;2020;446;United_Kingdom;;;;;;
2020-06-29;29;6;2020;649;United_Kingdom;;;;;;
2020-06-28;28;6;2020;671;United_Kingdom;;;;;;
2020-06-27;27;6;2020;721;United_Kingdom;;;;;;
2020-06-26;26;6;2020;778;United_Kingdom;;;;;;
2020-06-25;25;6;2020;886;United_Kingdom;;;;;;
2020-06-24;24;6;2020;896;United_Kingdom;;;;;;
2020-06-23;23;6;2020;639;United_Kingdom;;;;;;
2020-06-22;22;6;2020;687;United_Kingdom;;;;;;
2020-06-21;21;6;2020;986;United_Kingdom;;;;;;
2020-06-20;20;6;2020;1027;United_Kingdom;;;;;;
2020-06-19;19;6;2020;1013;United_Kingdom;;;;;;
2020-06-18;18;6;2020;1102;United_Kingdom;;;;;;
2020-06-17;17;6;2020;1043;United_Kingdom;;;;;;
2020-06-16;16;6;2020;822;United_Kingdom;;;;;;
2020-06-15;15;6;2020;890;United_Kingdom;;;;;;
2020-06-14;14;6;2020;1052;United_Kingdom;;;;;;
2020-06-13;13;6;2020;1017;United_Kingdom;;;;;;
2020-06-12;12;6;2020;1199;United_Kingdom;;;;;;
2020-06-11;11;6;2020;1158;United_Kingdom;;;;;;
2020-06-10;10;6;2020;1099;United_Kingdom;;;;;;
2020-06-09;9;6;2020;721;United_Kingdom;;;;;;
2020-06-08;8;6;2020;801;United_Kingdom;;;;;;
2020-06-07;7;6;2020;1120;United_Kingdom;;;;;;
2020-06-06;6;6;2020;1243;United_Kingdom;;;;;;
2020-06-05;5;6;2020;1356;United_Kingdom;;;;;;
2020-06-04;4;6;2020;1484;United_Kingdom;;;;;;
2020-06-03;3;6;2020;1441;United_Kingdom;;;;;;
2020-06-02;2;6;2020;1079;United_Kingdom;;;;;;
2020-06-01;1;6;2020;1125;United_Kingdom;;;;;;
2020-05-31;31;5;2020;1527;United_Kingdom;;;;;;
2020-05-30;30;5;2020;1760;United_Kingdom;;;;;;
2020-05-29;29;5;2020;1835;United_Kingdom;;;;;;
2020-05-28;28;5;2020;1672;United_Kingdom;;;;;;
2020-05-27;27;5;2020;1624;United_Kingdom;;;;;;
2020-05-26;26;5;2020;1364;United_Kingdom;;;;;;
2020-05-25;25;5;2020;1527;United_Kingdom;;;;;;
2020-05-24;24;5;2020;2062;United_Kingdom;;;;;;
2020-05-23;23;5;2020;2574;United_Kingdom;;;;;;
2020-05-22;22;5;2020;2718;United_Kingdom;;;;;;
2020-05-21;21;5;2020;3052;United_Kingdom;;;;;;
2020-05-20;20;5;2020;2589;United_Kingdom;;;;;;
2020-05-19;19;5;2020;1838;United_Kingdom;;;;;;
2020-05-18;18;5;2020;2079;United_Kingdom;;;;;;
2020-05-17;17;5;2020;2526;United_Kingdom;;;;;;
2020-05-16;16;5;2020;2628;United_Kingdom;;;;;;
2020-05-15;15;5;2020;3307;United_Kingdom;;;;;;
2020-05-14;14;5;2020;3402;United_Kingdom;;;;;;
2020-05-13;13;5;2020;3586;United_Kingdom;;;;;;
2020-05-12;12;5;2020;2329;United_Kingdom;;;;;;
2020-05-11;11;5;2020;2157;United_Kingdom;;;;;;
2020-05-10;10;5;2020;3063;United_Kingdom;;;;;;
2020-05-09;9;5;2020;3767;United_Kingdom;;;;;;
2020-05-08;8;5;2020;3827;United_Kingdom;;;;;;
2020-05-07;7;5;2020;3682;United_Kingdom;;;;;;
2020-05-06;6;5;2020;3389;United_Kingdom;;;;;;
2020-05-05;5;5;2020;2982;United_Kingdom;;;;;;
2020-05-04;4;5;2020;3229;United_Kingdom;;;;;;
2020-05-03;3;5;2020;4737;United_Kingdom;;;;;;
2020-05-02;2;5;2020;4966;United_Kingdom;;;;;;
2020-05-01;1;5;2020;5442;United_Kingdom;;;;;;
2020-04-30;30;4;2020;4729;United_Kingdom;;;;;;
2020-04-29;29;4;2020;4706;United_Kingdom;;;;;;
2020-04-28;28;4;2020;3473;United_Kingdom;;;;;;
2020-04-27;27;4;2020;3748;United_Kingdom;;;;;;
2020-04-26;26;4;2020;4970;United_Kingdom;;;;;;
2020-04-25;25;4;2020;5158;United_Kingdom;;;;;;
2020-04-24;24;4;2020;5487;United_Kingdom;;;;;;
2020-04-23;23;4;2020;4760;United_Kingdom;;;;;;
2020-04-22;22;4;2020;4854;United_Kingdom;;;;;;
2020-04-21;21;4;2020;3853;United_Kingdom;;;;;;
2020-04-20;20;4;2020;4721;United_Kingdom;;;;;;
2020-04-19;19;4;2020;4956;United_Kingdom;;;;;;
2020-04-18;18;4;2020;5292;United_Kingdom;;;;;;
2020-04-17;17;4;2020;5065;United_Kingdom;;;;;;
2020-04-16;16;4;2020;4326;United_Kingdom;;;;;;
2020-04-15;15;4;2020;4178;United_Kingdom;;;;;;
2020-04-14;14;4;2020;3489;United_Kingdom;;;;;;
2020-04-13;13;4;2020;3579;United_Kingdom;;;;;;
2020-04-12;12;4;2020;4313;United_Kingdom;;;;;;
2020-04-11;11;4;2020;4858;United_Kingdom;;;;;;
2020-04-10;10;4;2020;5131;United_Kingdom;;;;;;
2020-04-09;9;4;2020;5450;United_Kingdom;;;;;;
2020-04-08;8;4;2020;5282;United_Kingdom;;;;;;
2020-04-07;7;4;2020;3592;United_Kingdom;;;;;;
2020-04-06;6;4;2020;4020;United_Kingdom;;;;;;
2020-04-05;5;4;2020;4911;United_Kingdom;;;;;;
2020-04-04;4;4;2020;4868;United_Kingdom;;;;;;
2020-04-03;3;4;2020;4913;United_Kingdom;;;;;;
2020-04-02;2;4;2020;4514;United_Kingdom;;;;;;
2020-04-01;1;4;2020;4273;United_Kingdom;;;;;;
2020-03-31;31;3;2020;2858;United_Kingdom;;;;;;
2020-03-30;30;3;2020;2822;United_Kingdom;;;;;;
2020-03-29;29;3;2020;3197;United_Kingdom;;;;;;
2020-03-28;28;3;2020;3087;United_Kingdom;;;;;;
2020-03-27;27;3;2020;2692;United_Kingdom;;;;;;
2020-03-26;26;3;2020;2375;United_Kingdom;;;;;;
2020-03-25;25;3;2020;2338;United_Kingdom;;;;;;
2020-03-24;24;3;2020;1378;United_Kingdom;;;;;;
2020-03-23;23;3;2020;1198;United_Kingdom;;;;;;
2020-03-22;22;3;2020;1255;United_Kingdom;;;;;;
2020-03-21;21;3;2020;1055;United_Kingdom;;;;;;
2020-03-20;20;3;2020;999;United_Kingdom;;;;;;
2020-03-19;19;3;2020;769;United_Kingdom;;;;;;
2020-03-18;18;3;2020;611;United_Kingdom;;;;;;
2020-03-17;17;3;2020;442;United_Kingdom;;;;;;
2020-03-16;16;3;2020;361;United_Kingdom;;;;;;
2020-03-15;15;3;2020;478;United_Kingdom;;;;;;
2020-03-14;14;3;2020;484;United_Kingdom;;;;;;
2020-03-13;13;3;2020;406;United_Kingdom;;;;;;
2020-03-12;12;3;2020;259;United_Kingdom;;;;;;
2020-03-11;11;3;2020;148;United_Kingdom;;;;;;
2020-03-10;10;3;2020;57;United_Kingdom;;;;;;
2020-03-09;9;3;2020;60;United_Kingdom;;;;;;
2020-03-08;8;3;2020;81;United_Kingdom;;;;;;
2020-03-07;7;3;2020;51;United_Kingdom;;;;;;
2020-03-06;6;3;2020;56;United_Kingdom;;;;;;
2020-03-05;5;3;2020;55;United_Kingdom;;;;;;
2020-03-04;4;3;2020;40;United_Kingdom;;;;;;
2020-03-03;3;3;2020;22;United_Kingdom;;;;;;
2020-03-02;2;3;2020;5;United_Kingdom;;;;;;
2020-03-01;1;3;2020;12;United_Kingdom;;;;;;
2020-02-29;29;2;2020;8;United_Kingdom;;;;;;
2020-02-28;28;2;2020;4;United_Kingdom;;;;;;
2020-02-27;27;2;2020;5;United_Kingdom;;;;;;
2020-02-26;26;2;2020;2;United_Kingdom;;;;;;
2020-02-25;25;2;2020;0;United_Kingdom;;;;;;
2020-02-24;24;2;2020;0;United_Kingdom;;;;;;
2020-02-23;23;2;2020;1;United_Kingdom;;;;;;
2020-02-22;22;2;2020;0;United_Kingdom;;;;;;
2020-02-21;21;2;2020;0;United_Kingdom;;;;;;
2020-02-20;20;2;2020;0;United_Kingdom;;;;;;
2020-02-19;19;2;2020;0;United_Kingdom;;;;;;
2020-02-18;18;2;2020;0;United_Kingdom;;;;;;
2020-02-17;17;2;2020;0;United_Kingdom;;;;;;
2020-02-16;16;2;2020;0;United_Kingdom;;;;;;
2020-02-15;15;2;2020;0;United_Kingdom;;;;;;
2020-02-14;14;2;2020;0;United_Kingdom;;;;;;
2020-02-13;13;2;2020;1;United_Kingdom;;;;;;
2020-02-12;12;2;2020;0;United_Kingdom;;;;;;
2020-02-11;11;2;2020;1;United_Kingdom;;;;;;
2020-02-10;10;2;2020;4;United_Kingdom;;;;;;
2020-02-09;9;2;2020;0;United_Kingdom;;;;;;
2020-02-08;8;2;2020;0;United_Kingdom;;;;;;
2020-02-07;7;2;2020;1;United_Kingdom;;;;;;
2020-02-06;6;2;2020;0;United_Kingdom;;;;;;
2020-02-05;5;2;2020;1;United_Kingdom;;;;;;
2020-02-04;4;2;2020;0;United_Kingdom;;;;;;
2020-02-03;3;2;2020;0;United_Kingdom;;;;;;
2020-02-02;2;2;2020;0;United_Kingdom;;;;;;
2020-02-01;1;2;2020;2;United_Kingdom;;;;;;
2020-01-31;31;1;2020;0;United_Kingdom;;;;;;
2020-01-30;30;1;2020;0;United_Kingdom;;;;;;
2020-01-29;29;1;2020;0;United_Kingdom;;;;;;
2020-01-28;28;1;2020;0;United_Kingdom;;;;;;
2020-01-27;27;1;2020;0;United_Kingdom;;;;;;
2020-01-26;26;1;2020;0;United_Kingdom;;;;;;
2020-01-25;25;1;2020;0;United_Kingdom;;;;;;
2020-01-24;24;1;2020;0;United_Kingdom;;;;;;
2020-01-23;23;1;2020;0;United_Kingdom;;;;;;
2020-01-22;22;1;2020;0;United_Kingdom;;;;;;
2020-01-21;21;1;2020;0;United_Kingdom;;;;;;
2020-01-20;20;1;2020;0;United_Kingdom;;;;;;
2020-01-19;19;1;2020;0;United_Kingdom;;;;;;
2020-01-18;18;1;2020;0;United_Kingdom;;;;;;
2020-01-17;17;1;2020;0;United_Kingdom;;;;;;
2020-01-16;16;1;2020;0;United_Kingdom;;;;;;
2020-01-15;15;1;2020;0;United_Kingdom;;;;;;
2020-01-14;14;1;2020;0;United_Kingdom;;;;;;
2020-01-13;13;1;2020;0;United_Kingdom;;;;;;
2020-01-12;12;1;2020;0;United_Kingdom;;;;;;
2020-01-11;11;1;2020;0;United_Kingdom;;;;;;
2020-01-10;10;1;2020;0;United_Kingdom;;;;;;
2020-01-09;9;1;2020;0;United_Kingdom;;;;;;
2020-01-08;8;1;2020;0;United_Kingdom;;;;;;
2020-01-07;7;1;2020;0;United_Kingdom;;;;;;
2020-01-06;6;1;2020;0;United_Kingdom;;;;;;
2020-01-05;5;1;2020;0;United_Kingdom;;;;;;
2020-01-04;4;1;2020;0;United_Kingdom;;;;;;
2020-01-03;3;1;2020;0;United_Kingdom;;;;;;
2020-01-02;2;1;2020;0;United_Kingdom;;;;;;
2020-01-01;1;1;2020;0;United_Kingdom;;;;;;
2019-12-31;31;12;2019;0;United_Kingdom;;;;;;
2020-12-14;14;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-13;13;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-12;12;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-11;11;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-10;10;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-09;9;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-08;8;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-07;7;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-06;6;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-05;5;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-04;4;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-03;3;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-02;2;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-12-01;1;12;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-30;30;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-29;29;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-28;28;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-27;27;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-26;26;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-25;25;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-24;24;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-23;23;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-22;22;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-21;21;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-20;20;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-19;19;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-18;18;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-17;17;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-16;16;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-15;15;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-14;14;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-13;13;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-12;12;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-11;11;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-10;10;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-09;9;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-08;8;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-07;7;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-06;6;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-05;5;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-04;4;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-03;3;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-02;2;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-11-01;1;11;2020;0;United_Republic_of_Tanzania;;;;;;
2020-10-31;31;10;2020;0;United_Republic_of_Tanzania;;;;;;
2020-10-30;30;10;2020;0;United_Republic_of_Tanzania;;;;;;
2020-10-29;29;10;2020;0;United_Republic_of_Tanzania;;;;;;
